id,order_id,product_id,quantity,created_at
4159,1683,3,1,2025-07-24 18:41:58.620983
4160,1683,10,3,2025-07-24 18:41:58.620983
4161,1683,8,5,2025-07-24 18:41:58.620983
4162,1684,2,3,2025-05-31 14:41:58.605317
4163,1684,6,1,2025-05-31 14:41:58.605317
4164,1684,6,5,2025-05-31 14:41:58.605317
4165,1685,4,3,2025-05-27 11:41:58.609997
4166,1685,1,3,2025-05-27 11:41:58.609997
4167,1685,5,4,2025-05-27 11:41:58.609997
4168,1686,8,3,2025-02-14 16:41:58.606460
4169,1686,8,4,2025-02-14 16:41:58.606460
4170,1686,4,1,2025-02-14 16:41:58.606460
4171,1687,7,1,2025-04-27 16:41:58.609429
4172,1687,6,1,2025-04-27 16:41:58.609429
4173,1688,3,3,2025-05-21 04:41:58.622730
4174,1688,4,1,2025-05-21 04:41:58.622730
4175,1689,10,3,2025-04-06 16:41:58.608266
4176,1689,3,2,2025-04-06 16:41:58.608266
4177,1689,7,4,2025-04-06 16:41:58.608266
4178,1689,8,2,2025-04-06 16:41:58.608266
4179,1690,6,5,2025-05-12 15:41:58.604723
4180,1690,10,3,2025-05-12 15:41:58.604723
4181,1691,9,3,2025-07-25 05:41:58.611824
4182,1692,7,3,2025-05-10 18:41:58.591063
4183,1692,10,3,2025-05-10 18:41:58.591063
4184,1692,10,4,2025-05-10 18:41:58.591063
4185,1693,3,5,2025-02-24 20:41:58.595312
4186,1694,2,5,2025-06-05 10:41:58.615078
4187,1694,3,1,2025-06-05 10:41:58.615078
4188,1694,5,2,2025-06-05 10:41:58.615078
4189,1694,9,3,2025-06-05 10:41:58.615078
4190,1695,6,2,2025-07-15 10:41:58.597142
4191,1696,2,2,2025-05-23 20:41:58.615580
4192,1696,5,4,2025-05-23 20:41:58.615580
4193,1696,6,2,2025-05-23 20:41:58.615580
4194,1697,1,4,2025-08-02 07:41:58.621472
4195,1697,2,4,2025-08-02 07:41:58.621472
4196,1697,6,3,2025-08-02 07:41:58.621472
4197,1698,4,2,2025-07-31 16:41:58.593277
4198,1698,5,2,2025-07-31 16:41:58.593277
4199,1698,10,2,2025-07-31 16:41:58.593277
4200,1699,9,3,2025-03-19 10:41:58.620394
4201,1700,4,4,2025-02-01 18:41:58.618187
4202,1700,8,2,2025-02-01 18:41:58.618187
4203,1700,7,4,2025-02-01 18:41:58.618187
4204,1700,1,2,2025-02-01 18:41:58.618187
4205,1701,2,5,2025-03-03 13:41:58.596643
4206,1702,9,5,2025-07-23 15:41:58.606649
4207,1702,6,4,2025-07-23 15:41:58.606649
4208,1702,6,4,2025-07-23 15:41:58.606649
4209,1702,6,2,2025-07-23 15:41:58.606649
4210,1703,3,1,2025-05-01 20:41:58.621369
4211,1703,3,3,2025-05-01 20:41:58.621369
4212,1704,4,1,2025-04-02 10:41:58.598028
4213,1704,3,1,2025-04-02 10:41:58.598028
4214,1704,7,4,2025-04-02 10:41:58.598028
4215,1705,3,1,2025-01-13 18:41:58.614109
4216,1706,2,2,2025-05-23 09:41:58.616582
4217,1707,1,5,2025-04-08 10:41:58.592741
4218,1707,4,5,2025-04-08 10:41:58.592741
4219,1707,5,3,2025-04-08 10:41:58.592741
4220,1707,5,2,2025-04-08 10:41:58.592741
4221,1708,8,3,2025-02-05 14:41:58.612266
4222,1709,1,4,2025-06-25 18:41:58.603654
4223,1709,10,3,2025-06-25 18:41:58.603654
4224,1709,9,4,2025-06-25 18:41:58.603654
4225,1710,7,3,2024-12-15 20:41:58.612850
4226,1710,8,3,2024-12-15 20:41:58.612850
4227,1711,9,4,2025-08-21 09:41:58.599415
4228,1711,2,3,2025-08-21 09:41:58.599415
4229,1711,5,5,2025-08-21 09:41:58.599415
4230,1712,9,1,2025-03-17 16:41:58.616582
4231,1712,4,4,2025-03-17 16:41:58.616582
4232,1712,8,1,2025-03-17 16:41:58.616582
4233,1712,4,4,2025-03-17 16:41:58.616582
4234,1713,1,5,2025-06-29 11:41:58.609799
4235,1713,2,1,2025-06-29 11:41:58.609799
4236,1713,4,4,2025-06-29 11:41:58.609799
4237,1714,1,4,2025-07-16 10:41:58.592923
4238,1714,6,2,2025-07-16 10:41:58.592923
4239,1715,3,4,2025-03-05 05:41:58.621953
4240,1715,9,2,2025-03-05 05:41:58.621953
4241,1715,2,1,2025-03-05 05:41:58.621953
4242,1715,4,5,2025-03-05 05:41:58.621953
4243,1716,8,5,2025-01-21 09:41:58.595489
4244,1716,3,5,2025-01-21 09:41:58.595489
4245,1716,4,4,2025-01-21 09:41:58.595489
4246,1717,9,5,2025-04-01 11:41:58.622444
4247,1717,1,5,2025-04-01 11:41:58.622444
4248,1717,9,2,2025-04-01 11:41:58.622444
4249,1717,5,5,2025-04-01 11:41:58.622444
4250,1718,1,2,2025-01-30 09:41:58.619102
4251,1719,7,4,2025-07-18 05:41:58.596023
4252,1720,6,5,2025-05-21 12:41:58.600533
4253,1720,6,4,2025-05-21 12:41:58.600533
4254,1721,6,2,2025-06-20 07:41:58.617018
4255,1721,9,3,2025-06-20 07:41:58.617018
4256,1721,1,4,2025-06-20 07:41:58.617018
4257,1721,6,3,2025-06-20 07:41:58.617018
4258,1722,3,2,2025-05-02 18:41:58.609997
4259,1723,10,2,2025-05-30 10:41:58.619861
4260,1724,9,4,2025-07-02 20:41:58.589873
4261,1724,2,2,2025-07-02 20:41:58.589873
4262,1724,6,3,2025-07-02 20:41:58.589873
4263,1724,8,5,2025-07-02 20:41:58.589873
4264,1725,9,4,2025-08-14 16:41:58.591417
4265,1725,6,3,2025-08-14 16:41:58.591417
4266,1725,9,2,2025-08-14 16:41:58.591417
4267,1726,10,3,2025-07-10 15:41:58.589388
4268,1727,3,4,2025-07-14 10:41:58.620842
4269,1727,9,4,2025-07-14 10:41:58.620842
4270,1727,10,5,2025-07-14 10:41:58.620842
4271,1728,3,1,2025-05-05 11:41:58.619495
4272,1728,6,2,2025-05-05 11:41:58.619495
4273,1729,1,2,2025-03-24 04:41:58.590928
4274,1729,6,4,2025-03-24 04:41:58.590928
4275,1729,7,3,2025-03-24 04:41:58.590928
4276,1729,2,4,2025-03-24 04:41:58.590928
4277,1730,3,4,2025-07-20 12:41:58.590690
4278,1730,1,3,2025-07-20 12:41:58.590690
4279,1730,4,5,2025-07-20 12:41:58.590690
4280,1731,7,2,2025-05-25 11:41:58.597142
4281,1731,2,1,2025-05-25 11:41:58.597142
4282,1732,5,5,2025-06-13 17:41:58.591159
4283,1733,10,4,2025-02-09 14:41:58.608748
4284,1733,2,4,2025-02-09 14:41:58.608748
4285,1734,8,1,2025-06-11 13:41:58.620250
4286,1734,8,4,2025-06-11 13:41:58.620250
4287,1735,2,2,2025-04-16 12:41:58.620107
4288,1735,7,1,2025-04-16 12:41:58.620107
4289,1735,2,2,2025-04-16 12:41:58.620107
4290,1735,7,2,2025-04-16 12:41:58.620107
4291,1736,4,2,2025-07-06 13:41:58.621369
4292,1737,1,5,2025-07-21 14:41:58.619270
4293,1737,6,4,2025-07-21 14:41:58.619270
4294,1738,8,4,2025-04-06 12:41:58.589873
4295,1738,9,3,2025-04-06 12:41:58.589873
4296,1739,8,2,2025-07-11 15:41:58.618447
4297,1739,3,2,2025-07-11 15:41:58.618447
4298,1739,2,5,2025-07-11 15:41:58.618447
4299,1740,4,4,2025-05-18 06:41:58.604525
4300,1740,8,1,2025-05-18 06:41:58.604525
4301,1740,7,2,2025-05-18 06:41:58.604525
4302,1740,9,5,2025-05-18 06:41:58.604525
4303,1741,1,5,2025-03-16 18:41:58.617693
4304,1741,4,5,2025-03-16 18:41:58.617693
4305,1741,2,3,2025-03-16 18:41:58.617693
4306,1742,3,3,2025-05-11 12:41:58.591063
4307,1742,2,4,2025-05-11 12:41:58.591063
4308,1742,1,3,2025-05-11 12:41:58.591063
4309,1743,9,3,2025-05-17 16:41:58.596023
4310,1744,8,4,2025-07-07 14:41:58.617938
4311,1744,1,4,2025-07-07 14:41:58.617938
4312,1745,6,2,2025-04-25 09:41:58.616072
4313,1745,7,5,2025-04-25 09:41:58.616072
4314,1746,7,4,2025-02-10 16:41:58.611020
4315,1747,7,5,2025-06-13 18:41:58.592080
4316,1747,7,4,2025-06-13 18:41:58.592080
4317,1747,6,2,2025-06-13 18:41:58.592080
4318,1748,1,2,2025-06-10 10:41:58.600533
4319,1748,6,1,2025-06-10 10:41:58.600533
4320,1748,7,2,2025-06-10 10:41:58.600533
4321,1749,3,5,2025-05-25 20:41:58.593277
4322,1749,9,2,2025-05-25 20:41:58.593277
4323,1749,9,5,2025-05-25 20:41:58.593277
4324,1750,8,5,2024-12-23 15:41:58.616327
4325,1750,8,5,2024-12-23 15:41:58.616327
4326,1750,5,2,2024-12-23 15:41:58.616327
4327,1751,7,3,2025-05-09 04:41:58.598028
4328,1751,7,2,2025-05-09 04:41:58.598028
4329,1752,5,4,2025-07-30 13:41:58.600282
4330,1752,1,1,2025-07-30 13:41:58.600282
4331,1752,1,3,2025-07-30 13:41:58.600282
4332,1753,7,5,2025-02-14 15:41:58.598543
4333,1753,4,3,2025-02-14 15:41:58.598543
4334,1753,6,1,2025-02-14 15:41:58.598543
4335,1753,6,2,2025-02-14 15:41:58.598543
4336,1754,6,2,2025-07-22 19:41:58.606845
4337,1754,9,2,2025-07-22 19:41:58.606845
4338,1754,10,5,2025-07-22 19:41:58.606845
4339,1755,1,1,2025-02-27 17:41:58.619102
4340,1756,5,1,2025-05-15 17:41:58.606288
4341,1756,7,3,2025-05-15 17:41:58.606288
4342,1756,5,1,2025-05-15 17:41:58.606288
4343,1756,1,5,2025-05-15 17:41:58.606288
4344,1757,1,4,2025-03-30 10:41:58.592182
4345,1757,3,1,2025-03-30 10:41:58.592182
4346,1757,9,1,2025-03-30 10:41:58.592182
4347,1758,4,5,2025-06-02 17:41:58.620250
4348,1758,6,2,2025-06-02 17:41:58.620250
4349,1758,4,1,2025-06-02 17:41:58.620250
4350,1758,8,3,2025-06-02 17:41:58.620250
4351,1759,2,1,2025-04-19 10:41:58.616582
4352,1760,2,4,2025-03-13 12:41:58.598543
4353,1760,2,4,2025-03-13 12:41:58.598543
4354,1760,3,2,2025-03-13 12:41:58.598543
4355,1761,10,4,2025-02-24 14:41:58.597402
4356,1761,8,3,2025-02-24 14:41:58.597402
4357,1761,1,5,2025-02-24 14:41:58.597402
4358,1761,6,1,2025-02-24 14:41:58.597402
4359,1762,1,1,2025-04-21 06:41:58.605515
4360,1762,3,4,2025-04-21 06:41:58.605515
4361,1762,8,5,2025-04-21 06:41:58.605515
4362,1763,1,2,2025-03-10 05:41:58.598196
4363,1764,8,5,2025-05-09 10:41:58.589241
4364,1764,7,1,2025-05-09 10:41:58.589241
4365,1764,3,4,2025-05-09 10:41:58.589241
4366,1764,10,5,2025-05-09 10:41:58.589241
4367,1765,5,3,2025-08-08 13:41:58.621369
4368,1765,5,4,2025-08-08 13:41:58.621369
4369,1766,5,2,2025-07-16 17:41:58.592923
4370,1766,4,1,2025-07-16 17:41:58.592923
4371,1767,2,3,2025-03-07 17:41:58.588039
4372,1767,3,2,2025-03-07 17:41:58.588039
4373,1767,1,2,2025-03-07 17:41:58.588039
4374,1768,3,5,2025-05-22 18:41:58.615829
4375,1768,8,4,2025-05-22 18:41:58.615829
4376,1768,8,4,2025-05-22 18:41:58.615829
4377,1769,4,4,2025-03-03 05:41:58.608748
4378,1769,9,3,2025-03-03 05:41:58.608748
4379,1769,5,4,2025-03-03 05:41:58.608748
4380,1769,7,3,2025-03-03 05:41:58.608748
4381,1770,5,2,2025-05-02 18:41:58.611261
4382,1771,2,3,2025-06-06 08:41:58.589241
4383,1771,9,5,2025-06-06 08:41:58.589241
4384,1771,8,2,2025-06-06 08:41:58.589241
4385,1772,8,3,2025-05-25 08:41:58.617938
4386,1772,4,5,2025-05-25 08:41:58.617938
4387,1772,1,3,2025-05-25 08:41:58.617938
4388,1773,2,2,2025-03-26 06:41:58.602676
4389,1773,1,5,2025-03-26 06:41:58.602676
4390,1773,8,1,2025-03-26 06:41:58.602676
4391,1773,3,1,2025-03-26 06:41:58.602676
4392,1774,8,3,2025-05-21 15:41:58.589048
4393,1774,6,3,2025-05-21 15:41:58.589048
4394,1775,9,4,2025-04-08 17:41:58.617269
4395,1776,5,3,2025-04-26 17:41:58.603654
4396,1776,8,4,2025-04-26 17:41:58.603654
4397,1777,3,5,2025-01-19 10:41:58.611261
4398,1777,8,1,2025-01-19 10:41:58.611261
4399,1777,6,5,2025-01-19 10:41:58.611261
4400,1777,2,5,2025-01-19 10:41:58.611261
4401,1778,4,5,2025-06-15 15:41:58.589388
4402,1779,6,3,2025-05-12 19:41:58.589973
4403,1779,8,5,2025-05-12 19:41:58.589973
4404,1779,4,1,2025-05-12 19:41:58.589973
4405,1780,6,2,2025-07-29 15:41:58.598928
4406,1780,3,5,2025-07-29 15:41:58.598928
4407,1780,1,1,2025-07-29 15:41:58.598928
4408,1781,6,4,2025-08-29 08:41:58.618447
4409,1782,2,4,2025-02-24 20:41:58.619963
4410,1782,5,2,2025-02-24 20:41:58.619963
4411,1783,5,3,2025-02-18 04:41:58.589537
4412,1783,2,3,2025-02-18 04:41:58.589537
4413,1784,9,1,2025-07-14 19:41:58.606845
4414,1784,9,1,2025-07-14 19:41:58.606845
4415,1784,10,3,2025-07-14 19:41:58.606845
4416,1784,9,4,2025-07-14 19:41:58.606845
4417,1785,9,5,2025-06-14 16:41:58.592080
4418,1785,9,2,2025-06-14 16:41:58.592080
4419,1786,10,3,2025-06-18 20:41:58.601598
4420,1786,7,4,2025-06-18 20:41:58.601598
4421,1786,2,2,2025-06-18 20:41:58.601598
4422,1786,8,3,2025-06-18 20:41:58.601598
4423,1787,6,2,2025-06-08 08:41:58.622556
4424,1788,6,3,2025-05-20 04:41:58.609610
4425,1788,1,1,2025-05-20 04:41:58.609610
4426,1789,5,4,2024-12-30 05:41:58.610352
4427,1789,5,1,2024-12-30 05:41:58.610352
4428,1789,8,1,2024-12-30 05:41:58.610352
4429,1789,6,1,2024-12-30 05:41:58.610352
4430,1790,5,2,2025-06-06 08:41:58.611632
4431,1790,6,4,2025-06-06 08:41:58.611632
4432,1790,10,1,2025-06-06 08:41:58.611632
4433,1791,6,3,2025-08-03 11:41:58.621369
4434,1791,10,1,2025-08-03 11:41:58.621369
4435,1792,3,1,2025-05-19 16:41:58.619861
4436,1792,2,5,2025-05-19 16:41:58.619861
4437,1793,10,5,2025-09-07 08:41:58.610171
4438,1793,8,2,2025-09-07 08:41:58.610171
4439,1793,8,1,2025-09-07 08:41:58.610171
4440,1794,1,5,2025-06-24 06:41:58.612652
4441,1794,4,5,2025-06-24 06:41:58.612652
4442,1795,10,3,2025-07-18 19:41:58.608990
4443,1795,9,5,2025-07-18 19:41:58.608990
4444,1795,7,2,2025-07-18 19:41:58.608990
4445,1796,4,5,2025-04-26 06:41:58.601415
4446,1796,6,4,2025-04-26 06:41:58.601415
4447,1796,6,5,2025-04-26 06:41:58.601415
4448,1796,1,1,2025-04-26 06:41:58.601415
4449,1797,2,4,2025-07-11 20:41:58.600282
4450,1798,2,5,2025-02-03 04:41:58.610352
4451,1798,7,4,2025-02-03 04:41:58.610352
4452,1798,1,3,2025-02-03 04:41:58.610352
4453,1798,3,5,2025-02-03 04:41:58.610352
4454,1799,9,4,2025-01-31 04:41:58.619102
4455,1799,6,1,2025-01-31 04:41:58.619102
4456,1800,1,5,2025-03-24 16:41:58.620107
4457,1801,7,4,2025-09-02 05:41:58.611824
4458,1801,2,2,2025-09-02 05:41:58.611824
4459,1801,7,4,2025-09-02 05:41:58.611824
4460,1801,1,1,2025-09-02 05:41:58.611824
4461,1802,9,3,2025-05-12 11:41:58.590928
4462,1803,1,2,2025-03-26 08:41:58.620394
4463,1803,8,5,2025-03-26 08:41:58.620394
4464,1803,7,2,2025-03-26 08:41:58.620394
4465,1803,9,4,2025-03-26 08:41:58.620394
4466,1804,6,1,2025-08-02 16:41:58.615078
4467,1805,6,3,2025-02-23 19:41:58.608748
4468,1806,1,1,2024-12-22 16:41:58.601233
4469,1807,5,3,2025-04-05 08:41:58.607883
4470,1807,4,1,2025-04-05 08:41:58.607883
4471,1808,3,4,2025-02-19 14:41:58.596885
4472,1808,10,5,2025-02-19 14:41:58.596885
4473,1809,3,2,2025-03-21 18:41:58.614109
4474,1809,6,4,2025-03-21 18:41:58.614109
4475,1810,2,1,2025-04-06 12:41:58.591063
4476,1810,2,4,2025-04-06 12:41:58.591063
4477,1811,8,2,2025-02-21 18:41:58.588210
4478,1811,4,2,2025-02-21 18:41:58.588210
4479,1811,5,5,2025-02-21 18:41:58.588210
4480,1811,1,4,2025-02-21 18:41:58.588210
4481,1812,7,4,2025-03-27 05:41:58.595312
4482,1812,5,2,2025-03-27 05:41:58.595312
4483,1813,8,2,2025-03-17 05:41:58.599823
4484,1814,2,3,2025-07-12 19:41:58.620842
4485,1814,5,1,2025-07-12 19:41:58.620842
4486,1815,4,4,2025-01-29 20:41:58.590566
4487,1815,3,3,2025-01-29 20:41:58.590566
4488,1815,9,5,2025-01-29 20:41:58.590566
4489,1816,4,5,2025-04-23 17:41:58.589388
4490,1817,4,1,2025-02-15 11:41:58.598196
4491,1817,8,2,2025-02-15 11:41:58.598196
4492,1817,2,2,2025-02-15 11:41:58.598196
4493,1818,5,3,2025-06-29 11:41:58.591417
4494,1818,10,5,2025-06-29 11:41:58.591417
4495,1818,8,4,2025-06-29 11:41:58.591417
4496,1818,7,4,2025-06-29 11:41:58.591417
4497,1819,9,2,2025-02-27 10:41:58.591745
4498,1819,4,2,2025-02-27 10:41:58.591745
4499,1819,10,2,2025-02-27 10:41:58.591745
4500,1819,8,4,2025-02-27 10:41:58.591745
4501,1820,2,5,2025-07-30 06:41:58.619495
4502,1821,6,1,2025-03-30 12:41:58.618883
4503,1821,8,3,2025-03-30 12:41:58.618883
4504,1822,10,1,2025-04-10 18:41:58.588493
4505,1822,9,5,2025-04-10 18:41:58.588493
4506,1822,3,4,2025-04-10 18:41:58.588493
4507,1822,7,3,2025-04-10 18:41:58.588493
4508,1823,10,2,2025-03-13 18:41:58.618883
4509,1824,6,5,2025-05-14 19:41:58.593085
4510,1824,3,5,2025-05-14 19:41:58.593085
4511,1824,6,5,2025-05-14 19:41:58.593085
4512,1825,4,1,2025-02-18 11:41:58.612266
4513,1825,6,1,2025-02-18 11:41:58.612266
4514,1825,9,1,2025-02-18 11:41:58.612266
4515,1825,9,2,2025-02-18 11:41:58.612266
4516,1826,8,1,2025-02-17 06:41:58.594360
4517,1826,8,1,2025-02-17 06:41:58.594360
4518,1826,4,2,2025-02-17 06:41:58.594360
4519,1827,2,5,2025-03-09 06:41:58.598196
4520,1827,1,3,2025-03-09 06:41:58.598196
4521,1827,2,3,2025-03-09 06:41:58.598196
4522,1828,9,4,2025-07-26 10:41:58.615580
4523,1828,1,3,2025-07-26 10:41:58.615580
4524,1828,1,2,2025-07-26 10:41:58.615580
4525,1828,6,5,2025-07-26 10:41:58.615580
4526,1829,5,4,2025-02-09 17:41:58.619748
4527,1829,10,4,2025-02-09 17:41:58.619748
4528,1830,5,3,2025-03-03 10:41:58.620498
4529,1830,5,4,2025-03-03 10:41:58.620498
4530,1830,9,4,2025-03-03 10:41:58.620498
4531,1831,3,3,2025-05-22 12:41:58.617693
4532,1831,10,2,2025-05-22 12:41:58.617693
4533,1831,10,1,2025-05-22 12:41:58.617693
4534,1832,4,3,2025-04-12 05:41:58.597644
4535,1833,4,1,2025-01-21 11:41:58.594535
4536,1833,9,5,2025-01-21 11:41:58.594535
4537,1833,2,5,2025-01-21 11:41:58.594535
4538,1833,4,2,2025-01-21 11:41:58.594535
4539,1834,3,3,2025-05-20 07:41:58.606288
4540,1834,6,2,2025-05-20 07:41:58.606288
4541,1834,9,5,2025-05-20 07:41:58.606288
4542,1835,5,3,2025-06-12 18:41:58.608508
4543,1836,7,3,2025-04-10 19:41:58.617018
4544,1836,10,3,2025-04-10 19:41:58.617018
4545,1836,6,5,2025-04-10 19:41:58.617018
4546,1836,3,1,2025-04-10 19:41:58.617018
4547,1837,1,1,2025-04-13 08:41:58.601991
4548,1837,10,1,2025-04-13 08:41:58.601991
4549,1837,3,2,2025-04-13 08:41:58.601991
4550,1838,7,4,2025-06-29 20:41:58.600533
4551,1838,10,3,2025-06-29 20:41:58.600533
4552,1839,4,5,2025-08-09 20:41:58.610171
4553,1839,9,5,2025-08-09 20:41:58.610171
4554,1839,4,4,2025-08-09 20:41:58.610171
4555,1840,1,4,2025-05-28 16:41:58.591520
4556,1840,4,5,2025-05-28 16:41:58.591520
4557,1840,3,4,2025-05-28 16:41:58.591520
4558,1840,6,1,2025-05-28 16:41:58.591520
4559,1841,2,1,2025-01-16 06:41:58.611020
4560,1841,8,3,2025-01-16 06:41:58.611020
4561,1842,6,4,2025-04-24 16:41:58.612069
4562,1842,10,4,2025-04-24 16:41:58.612069
4563,1842,2,5,2025-04-24 16:41:58.612069
4564,1843,3,4,2025-05-05 07:41:58.588916
4565,1844,7,5,2025-05-28 17:41:58.601598
4566,1844,9,5,2025-05-28 17:41:58.601598
4567,1845,7,3,2025-04-03 11:41:58.605864
4568,1845,1,3,2025-04-03 11:41:58.605864
4569,1845,10,2,2025-04-03 11:41:58.605864
4570,1845,8,4,2025-04-03 11:41:58.605864
4571,1846,1,2,2025-05-23 18:41:58.601598
4572,1847,2,3,2025-04-21 11:41:58.614512
4573,1847,1,1,2025-04-21 11:41:58.614512
4574,1847,6,2,2025-04-21 11:41:58.614512
4575,1848,5,2,2025-05-09 10:41:58.590307
4576,1848,3,1,2025-05-09 10:41:58.590307
4577,1848,3,4,2025-05-09 10:41:58.590307
4578,1848,5,5,2025-05-09 10:41:58.590307
4579,1849,3,1,2025-06-05 10:41:58.594880
4580,1849,3,1,2025-06-05 10:41:58.594880
4581,1849,7,3,2025-06-05 10:41:58.594880
4582,1850,9,1,2025-08-19 20:41:58.599415
4583,1851,8,2,2025-05-23 14:41:58.601415
4584,1851,9,1,2025-05-23 14:41:58.601415
4585,1851,10,5,2025-05-23 14:41:58.601415
4586,1852,3,5,2025-04-20 14:41:58.622730
4587,1852,4,1,2025-04-20 14:41:58.622730
4588,1853,1,1,2025-01-06 13:41:58.611020
4589,1853,7,5,2025-01-06 13:41:58.611020
4590,1853,5,1,2025-01-06 13:41:58.611020
4591,1853,1,4,2025-01-06 13:41:58.611020
4592,1854,3,1,2025-06-11 17:41:58.591417
4593,1854,2,3,2025-06-11 17:41:58.591417
4594,1854,4,4,2025-06-11 17:41:58.591417
4595,1855,7,2,2025-04-29 18:41:58.591649
4596,1856,9,4,2025-07-10 05:41:58.614512
4597,1856,8,3,2025-07-10 05:41:58.614512
4598,1856,7,3,2025-07-10 05:41:58.614512
4599,1856,6,2,2025-07-10 05:41:58.614512
4600,1857,1,5,2025-05-30 20:41:58.598028
4601,1857,5,4,2025-05-30 20:41:58.598028
4602,1858,3,4,2025-05-05 18:41:58.609429
4603,1858,7,3,2025-05-05 18:41:58.609429
4604,1858,2,1,2025-05-05 18:41:58.609429
4605,1858,10,2,2025-05-05 18:41:58.609429
4606,1859,10,3,2025-04-15 19:41:58.592741
4607,1860,7,2,2025-02-18 20:41:58.622340
4608,1861,9,5,2025-07-24 11:41:58.591159
4609,1861,7,2,2025-07-24 11:41:58.591159
4610,1861,2,1,2025-07-24 11:41:58.591159
4611,1861,5,2,2025-07-24 11:41:58.591159
4612,1862,3,4,2025-05-05 09:41:58.606288
4613,1862,1,1,2025-05-05 09:41:58.606288
4614,1862,6,4,2025-05-05 09:41:58.606288
4615,1863,9,4,2025-04-20 07:41:58.594880
4616,1863,8,5,2025-04-20 07:41:58.594880
4617,1864,1,5,2025-03-29 17:41:58.588210
4618,1865,3,1,2025-06-19 15:41:58.592433
4619,1865,4,5,2025-06-19 15:41:58.592433
4620,1865,9,3,2025-06-19 15:41:58.592433
4621,1865,9,5,2025-06-19 15:41:58.592433
4622,1866,7,5,2025-04-10 09:41:58.600027
4623,1866,7,4,2025-04-10 09:41:58.600027
4624,1866,1,3,2025-04-10 09:41:58.600027
4625,1867,4,3,2025-04-01 04:41:58.611261
4626,1867,1,5,2025-04-01 04:41:58.611261
4627,1867,9,5,2025-04-01 04:41:58.611261
4628,1867,1,3,2025-04-01 04:41:58.611261
4629,1868,5,4,2025-04-27 14:41:58.590435
4630,1868,7,3,2025-04-27 14:41:58.590435
4631,1868,10,4,2025-04-27 14:41:58.590435
4632,1868,3,5,2025-04-27 14:41:58.590435
4633,1869,1,3,2025-03-08 08:41:58.603408
4634,1869,4,4,2025-03-08 08:41:58.603408
4635,1870,1,2,2025-04-17 19:41:58.612458
4636,1871,7,4,2025-07-17 09:41:58.614512
4637,1872,10,5,2025-05-25 11:41:58.598812
4638,1872,7,1,2025-05-25 11:41:58.598812
4639,1873,7,4,2025-02-12 10:41:58.621852
4640,1873,1,4,2025-02-12 10:41:58.621852
4641,1873,4,4,2025-02-12 10:41:58.621852
4642,1873,3,1,2025-02-12 10:41:58.621852
4643,1874,1,2,2025-01-08 19:41:58.613341
4644,1875,4,1,2025-01-22 07:41:58.591745
4645,1876,7,1,2025-01-04 14:41:58.602676
4646,1877,3,2,2025-02-10 09:41:58.619748
4647,1878,7,1,2025-04-27 17:41:58.591745
4648,1878,4,5,2025-04-27 17:41:58.591745
4649,1879,5,3,2025-05-21 09:41:58.597142
4650,1879,10,4,2025-05-21 09:41:58.597142
4651,1879,3,4,2025-05-21 09:41:58.597142
4652,1880,8,3,2025-05-22 13:41:58.592182
4653,1881,1,4,2025-08-01 17:41:58.615580
4654,1881,7,2,2025-08-01 17:41:58.615580
4655,1881,5,5,2025-08-01 17:41:58.615580
4656,1882,4,3,2025-05-19 11:41:58.600533
4657,1882,7,3,2025-05-19 11:41:58.600533
4658,1882,6,1,2025-05-19 11:41:58.600533
4659,1882,1,3,2025-05-19 11:41:58.600533
4660,1883,4,3,2025-02-26 15:41:58.622444
4661,1883,2,5,2025-02-26 15:41:58.622444
4662,1883,6,1,2025-02-26 15:41:58.622444
4663,1884,2,4,2025-03-13 07:41:58.600533
4664,1885,7,1,2025-05-17 09:41:58.602431
4665,1885,1,5,2025-05-17 09:41:58.602431
4666,1885,2,1,2025-05-17 09:41:58.602431
4667,1885,10,4,2025-05-17 09:41:58.602431
4668,1886,1,3,2025-03-19 07:41:58.611020
4669,1887,1,5,2025-03-31 07:41:58.596643
4670,1888,7,1,2025-04-21 19:41:58.594880
4671,1888,9,4,2025-04-21 19:41:58.594880
4672,1888,3,4,2025-04-21 19:41:58.594880
4673,1889,9,5,2025-05-20 04:41:58.595642
4674,1889,8,2,2025-05-20 04:41:58.595642
4675,1890,5,3,2025-02-26 20:41:58.598543
4676,1891,5,4,2025-05-11 09:41:58.605515
4677,1891,4,2,2025-05-11 09:41:58.605515
4678,1891,6,5,2025-05-11 09:41:58.605515
4679,1892,8,5,2025-05-30 15:41:58.614512
4680,1893,4,5,2025-05-29 09:41:58.594880
4681,1893,6,1,2025-05-29 09:41:58.594880
4682,1893,4,5,2025-05-29 09:41:58.594880
4683,1894,10,3,2025-04-26 16:41:58.623038
4684,1894,1,5,2025-04-26 16:41:58.623038
4685,1894,3,1,2025-04-26 16:41:58.623038
4686,1894,8,1,2025-04-26 16:41:58.623038
4687,1895,8,3,2025-06-20 19:41:58.603654
4688,1896,3,3,2025-09-09 15:41:58.610171
4689,1896,1,1,2025-09-09 15:41:58.610171
4690,1896,8,5,2025-09-09 15:41:58.610171
4691,1897,7,1,2025-05-16 08:41:58.590690
4692,1897,2,2,2025-05-16 08:41:58.590690
4693,1897,2,3,2025-05-16 08:41:58.590690
4694,1898,4,2,2025-05-22 13:41:58.599153
4695,1898,3,1,2025-05-22 13:41:58.599153
